classe_renda;CD_SETOR;NM_MUN;CD_MUN;NM_BAIRRO;regiao;e_favela;NM_FCU;renda_media_setor;renda_p50_mun;razao_mediana_mun;renda_lim_sup_mun;n_domicilios;populacao;pct_analfab;pct_raca_pretpardind;outlier_global;outlier_municipio;motivos
EXTREMO;330455705260016;Rio de Janeiro;3304557;Paquetá;Sudeste;não;;19109.41;2702.45;7.1;16100.61;81.0;169;0.0;0.4852;True;True;
EXTREMO;330455705290173;Rio de Janeiro;3304557;Barra da Tijuca;Sudeste;não;;19085.67;2702.45;7.1;16100.61;163.0;529;;0.1399;True;True;
EXTREMO;330455705290696;Rio de Janeiro;3304557;Barra da Tijuca;Sudeste;não;;19321.61;2702.45;7.1;16100.61;239.0;611;;0.1686;True;True;
EXTREMO;330455705291347;Rio de Janeiro;3304557;Recreio dos Bandeirantes;Sudeste;não;;19077.9;2702.45;7.1;16100.61;196.0;624;0.0062;0.1907;True;True;
EXTREMO;350950205001933;Campinas;3509502;;Sudeste;não;;24089.32;3391.86;7.1;16181.01;134.0;407;0.0;0.1057;True;True;
EXTREMO;355030801000182;São Paulo;3550308;;Sudeste;não;;22147.86;3108.9;7.1;20232.52;206.0;571;0.0;0.0701;True;True;
EXTREMO;355030802000045;São Paulo;3550308;;Sudeste;não;;22182.54;3108.9;7.1;20232.52;200.0;603;0.0;0.0663;True;True;
EXTREMO;355030802000099;São Paulo;3550308;;Sudeste;não;;22074.83;3108.9;7.1;20232.52;140.0;380;0.0;0.0868;True;True;
EXTREMO;355030802000143;São Paulo;3550308;;Sudeste;não;;22113.07;3108.9;7.1;20232.52;73.0;197;0.0;0.0711;True;True;
EXTREMO;355030806000095;São Paulo;3550308;;Sudeste;não;;22000.0;3108.9;7.1;20232.52;5.0;15;0.0;0.0;True;True;
EXTREMO;355030832000144;São Paulo;3550308;;Sudeste;não;;22203.59;3108.9;7.1;20232.52;87.0;227;0.0;0.0705;True;True;
EXTREMO;355030832000420;São Paulo;3550308;;Sudeste;não;;21970.2;3108.9;7.1;20232.52;93.0;256;;0.0703;True;True;
EXTREMO;355030835000077;São Paulo;3550308;;Sudeste;não;;22214.1;3108.9;7.1;20232.52;191.0;444;0.0;0.0968;True;True;
EXTREMO;355030835000208;São Paulo;3550308;;Sudeste;não;;22040.19;3108.9;7.1;20232.52;113.0;265;;0.0717;True;True;
EXTREMO;355030835000216;São Paulo;3550308;;Sudeste;não;;22191.88;3108.9;7.1;20232.52;99.0;170;0.0;0.1235;True;True;
EXTREMO;355030835000246;São Paulo;3550308;;Sudeste;não;;22100.05;3108.9;7.1;20232.52;183.0;452;0.0;0.0398;True;True;
EXTREMO;355030835000281;São Paulo;3550308;;Sudeste;não;;22054.56;3108.9;7.1;20232.52;57.0;149;0.0;0.0604;True;True;
EXTREMO;355030835000418;São Paulo;3550308;;Sudeste;não;;22222.14;3108.9;7.1;20232.52;125.0;247;0.0;0.1053;True;True;
EXTREMO;355030845000447;São Paulo;3550308;;Sudeste;não;;21953.05;3108.9;7.1;20232.52;111.0;252;;0.0556;True;True;
EXTREMO;355030862000119;São Paulo;3550308;;Sudeste;não;;22172.53;3108.9;7.1;20232.52;266.0;625;;0.0304;True;True;
EXTREMO;355030871000132;São Paulo;3550308;;Sudeste;não;;22089.24;3108.9;7.1;20232.52;224.0;630;;0.0746;True;True;
