CD_SETOR;NM_MUN;indice_01;escore_F1;escore_F2;escore_composto;escore_composto_bruto
310620005680015;Belo Horizonte;0.326662;-0.254911;-0.698993;-0.410171;-0.183714
310620005680016;Belo Horizonte;0.343194;-1.096891;0.831897;-0.42255;-0.266369
310620005680017;Belo Horizonte;0.394079;1.440675;-1.262224;0.495689;0.311256
310620005680019;Belo Horizonte;0.275491;-1.267235;-0.490568;-0.995697;-0.742228
310620005680021;Belo Horizonte;0.321433;-0.589112;-0.505019;-0.559712;-0.295522
310620005680023;Belo Horizonte;0.263184;-1.095174;-0.136257;-0.759918;-0.998359
310620005680024;Belo Horizonte;0.263677;-1.072747;-0.247296;-0.784153;-1.022714
310620005680025;Belo Horizonte;0.247943;-1.43402;-0.283233;-1.031682;-1.091673
310620005680028;Belo Horizonte;0.401519;1.711639;-1.130858;0.717847;0.523303
310620005680030;Belo Horizonte;0.368168;0.542006;-0.828882;0.062717;0.086323
310620005680035;Belo Horizonte;0.360781;0.32729;-0.786814;-0.062222;0.046363
310620005680037;Belo Horizonte;0.352928;0.007083;-0.667244;-0.228675;-0.041154
310620005680038;Belo Horizonte;0.338649;-0.25969;-0.814846;-0.453783;-0.210924
310620005680039;Belo Horizonte;0.346393;-0.053089;-0.815652;-0.319696;-0.103133
310620005680040;Belo Horizonte;0.307813;-1.079911;-0.542344;-0.891967;-0.584132
310620005680041;Belo Horizonte;0.293946;-0.717507;0.578599;-0.264363;-0.577075
310620005680043;Belo Horizonte;0.271411;-0.973829;-0.294225;-0.736227;-0.799821
310620005680045;Belo Horizonte;0.390283;1.509565;-1.109544;0.593874;0.440487
310620005680050;Belo Horizonte;0.267832;-1.483122;0.409676;-0.821363;-0.90779
310620005680051;Belo Horizonte;0.298005;-1.170012;-0.430578;-0.911492;-0.577243
310620005680054;Belo Horizonte;0.265107;-1.55464;-0.490898;-1.182735;-1.045382
310620005680055;Belo Horizonte;0.280625;-1.271481;-0.393973;-0.964687;-0.686608
310620005680057;Belo Horizonte;0.299121;-1.139714;-0.463043;-0.903137;-0.536692
310620005680058;Belo Horizonte;0.327467;-0.510848;-0.676262;-0.56868;-0.280386
310620005680060;Belo Horizonte;0.321239;-1.059412;0.154537;-0.634992;-0.487138
310620005680061;Belo Horizonte;0.32165;-0.799141;-0.674341;-0.755509;-0.433914
310620005680062;Belo Horizonte;0.273443;-1.319632;-0.193563;-0.925936;-0.852398
310620005680063;Belo Horizonte;0.372186;0.554673;0.069357;0.384997;0.149973
310620005680067;Belo Horizonte;0.307179;-1.077655;-0.591065;-0.907534;-0.559394
310620005680068;Belo Horizonte;0.296702;-1.286902;-0.515863;-1.017332;-0.67815
310620005680071;Belo Horizonte;0.316773;-1.011156;-0.503045;-0.83351;-0.443492
310620005680073;Belo Horizonte;0.335904;-0.447679;-0.558803;-0.48653;-0.184183
310620005680074;Belo Horizonte;0.338023;-0.459226;-0.730492;-0.554066;-0.263133
310620005680076;Belo Horizonte;0.346238;-0.397658;-0.685655;-0.498347;-0.197812
310620005680077;Belo Horizonte;0.338829;-0.229059;-0.776858;-0.42058;-0.173915
310620005680078;Belo Horizonte;0.345873;-0.163147;-0.696813;-0.349727;-0.112821
310620005680079;Belo Horizonte;0.358062;0.386392;-0.932045;-0.074559;0.013143
310620005680080;Belo Horizonte;0.345531;0.015588;-0.752799;-0.253055;-0.070466
310620005680081;Belo Horizonte;0.334206;-0.695664;-0.593344;-0.659891;-0.281782
310620005680084;Belo Horizonte;0.355349;0.389003;-0.810984;-0.030535;0.017864
310620005680085;Belo Horizonte;0.331408;-0.47571;-0.744441;-0.569664;-0.271851
310620005680086;Belo Horizonte;0.358824;0.144528;-0.842569;-0.200581;-0.051934
310620005680087;Belo Horizonte;0.337928;-0.280392;-0.702161;-0.42785;-0.164886
310620005680089;Belo Horizonte;0.3653;0.599112;-1.007104;0.037547;0.08642
310620005680093;Belo Horizonte;0.37396;0.908465;-0.928876;0.266095;0.20609
310620005680094;Belo Horizonte;0.36629;-0.213876;1.434706;0.3625;0.067297
310620005680095;Belo Horizonte;0.313423;-0.866318;-0.219356;-0.640127;-0.385464
310620005680096;Belo Horizonte;0.353973;0.112015;0.128383;0.117737;0.03223
310620005680099;Belo Horizonte;0.338184;-0.096607;-0.44582;-0.218699;-0.14649
310620005680102;Belo Horizonte;0.314041;-0.66412;-0.302371;-0.537645;-0.270258
310620005680107;Belo Horizonte;0.280853;-1.115792;-0.281542;-0.824122;-0.655653
310620005680110;Belo Horizonte;0.283707;-1.227674;-0.206043;-0.870492;-0.682851
310620005680117;Belo Horizonte;0.351322;0.338087;-0.716648;-0.030669;0.042142
310620005680118;Belo Horizonte;0.351743;-0.167808;-0.715482;-0.359285;-0.116639
310620005680121;Belo Horizonte;0.287954;-1.299112;-0.426104;-0.993892;-0.658262
310620005680123;Belo Horizonte;0.322601;-0.780091;-0.627695;-0.72681;-0.352415
310620005680124;Belo Horizonte;0.323041;-0.766824;-0.530636;-0.684248;-0.343612
310620005680125;Belo Horizonte;0.339228;-0.361523;-0.735192;-0.492165;-0.211048
310620005680127;Belo Horizonte;0.400803;1.644189;-1.238483;0.636351;0.546545
310620005680128;Belo Horizonte;0.375912;0.963222;-0.211616;0.552476;0.234442
310620005680129;Belo Horizonte;0.39484;1.566229;-1.255077;0.579846;0.379122
310620005680130;Belo Horizonte;0.395474;1.549705;-1.319973;0.546409;0.353566
310620005680131;Belo Horizonte;0.327075;-0.207547;-0.758777;-0.400268;-0.174051
310620005680132;Belo Horizonte;0.330712;-0.112691;-0.960092;-0.408959;-0.238991
310620005680133;Belo Horizonte;0.367683;0.433571;-0.176261;0.220362;0.082575
310620005680137;Belo Horizonte;0.283991;-0.873105;-0.660052;-0.798618;-0.661123
310620005680139;Belo Horizonte;0.454887;0.35486;0.729511;0.485845;0.820465
310620005680143;Belo Horizonte;0.377131;1.506197;-1.077217;0.602985;0.363428
310620005680160;Belo Horizonte;0.308445;-1.056478;-0.465658;-0.849916;-0.514208
310620005680165;Belo Horizonte;0.277226;-1.55229;-0.466385;-1.172636;-1.005515
310620005680166;Belo Horizonte;0.326732;-0.891669;-0.540726;-0.768972;-0.393459
310620005680167;Belo Horizonte;0.315018;-0.750217;-0.431278;-0.63871;-0.419488
310620005680168;Belo Horizonte;0.28467;-1.839077;1.130249;-0.800943;-0.869382
310620005680171;Belo Horizonte;0.275147;-1.307906;-0.394201;-0.988457;-0.75441
310620005680172;Belo Horizonte;0.294702;-1.455972;-0.47831;-1.114162;-0.987613
310620005680173;Belo Horizonte;0.319549;-0.671341;-0.279099;-0.534205;-0.348678
310620005680175;Belo Horizonte;0.278367;-1.421876;-0.424645;-1.073225;-0.836132
310620005680179;Belo Horizonte;0.284862;-1.469413;-0.444792;-1.111186;-0.79533
310620005680180;Belo Horizonte;0.326932;-0.792129;-0.527329;-0.69955;-0.325192
310620005680182;Belo Horizonte;0.336524;-0.537694;-0.54771;-0.541196;-0.220008
310620005680183;Belo Horizonte;0.359803;0.107522;-0.535551;-0.117309;0.026726
310620005680184;Belo Horizonte;0.300762;-1.393186;-0.407446;-1.048552;-0.807637
310620005680187;Belo Horizonte;0.2702;-1.435586;-0.389268;-1.069773;-0.872333
310620005680190;Belo Horizonte;0.297405;-1.283513;-0.466971;-0.998034;-0.640954
310620005680191;Belo Horizonte;0.270157;-1.070708;-0.558301;-0.89156;-0.679578
310620005680194;Belo Horizonte;0.378136;0.967351;-1.245017;0.193864;0.271243
310620005680195;Belo Horizonte;0.289719;-1.37028;-0.525975;-1.075095;-0.77505
310620005680200;Belo Horizonte;0.398097;1.094535;-0.900929;0.396882;0.398386
310620005680201;Belo Horizonte;0.371925;1.164801;-1.093133;0.375383;0.183319
310620005680202;Belo Horizonte;0.365299;0.733878;-0.724274;0.22408;0.186642
310620005680203;Belo Horizonte;0.366967;1.474514;-1.112038;0.570205;0.404707
310620005680204;Belo Horizonte;0.298033;-1.332005;-0.503328;-1.042284;-0.667437
310620005680205;Belo Horizonte;0.375916;1.012241;-0.876902;0.35176;0.319272
310620005680206;Belo Horizonte;0.376349;1.019435;-1.030837;0.30262;0.297887
310620005680207;Belo Horizonte;0.397667;1.466622;-0.976928;0.612309;0.670486
310620005680208;Belo Horizonte;0.406206;1.558561;-1.200048;0.594098;0.598604
310620005680209;Belo Horizonte;0.399964;1.697044;-1.276037;0.657597;0.683221
310620005680211;Belo Horizonte;0.284769;-1.353039;-0.490012;-1.051308;-0.748444
310620005680212;Belo Horizonte;0.287194;-1.399755;-0.434762;-1.062374;-0.700018
310620005680214;Belo Horizonte;0.280526;-1.511083;-0.407339;-1.125193;-0.87926
310620005680217;Belo Horizonte;0.279425;-1.437724;-0.333701;-1.051736;-0.835784
310620005680219;Belo Horizonte;0.27931;-1.514169;-0.422705;-1.132572;-0.862434
310620005680220;Belo Horizonte;0.277851;-1.463818;-0.33222;-1.068189;-0.891288
310620005680221;Belo Horizonte;0.31054;-0.853003;-0.472132;-0.719843;-0.445405
310620005680222;Belo Horizonte;0.357084;0.284017;-0.925821;-0.138966;-0.039794
310620005680224;Belo Horizonte;0.363571;0.678581;-1.051147;0.073835;0.048254
310620005680225;Belo Horizonte;0.34724;-0.243546;-0.735915;-0.415688;-0.156166
310620005680226;Belo Horizonte;0.389196;1.384809;-1.32547;0.437243;0.355594
310620005680228;Belo Horizonte;0.37136;0.851379;-1.012638;0.199682;0.194333
310620005680234;Belo Horizonte;0.38505;1.191445;-0.897458;0.461124;0.300622
310620005680236;Belo Horizonte;0.324982;-0.660292;-0.309398;-0.537612;-0.252505
310620005680239;Belo Horizonte;0.328477;-0.035523;-0.501265;-0.198355;-0.061798
310620005680242;Belo Horizonte;0.304116;-0.923033;-0.503387;-0.776317;-0.47156
310620005680246;Belo Horizonte;0.280859;-1.212644;-0.385052;-0.923302;-0.724814
310620005680249;Belo Horizonte;0.288763;-1.413625;-0.37545;-1.050659;-0.771458
310620005680250;Belo Horizonte;0.28518;-1.28018;-0.392168;-0.969713;-0.675039
310620005680251;Belo Horizonte;0.287315;-1.470515;-0.445888;-1.112285;-0.812905
310620005680253;Belo Horizonte;0.301985;-1.264497;-0.524913;-1.005924;-0.675205
310620005680256;Belo Horizonte;0.375184;0.912282;-1.069375;0.219456;0.182281
310620005680257;Belo Horizonte;0.373691;1.537593;-1.039801;0.636486;0.37805
310620005680258;Belo Horizonte;0.305987;-1.153844;-0.457703;-0.910459;-0.536149
310620005680259;Belo Horizonte;0.337891;-0.727379;-0.657336;-0.70289;-0.403811
310620005680262;Belo Horizonte;0.417464;1.774256;-1.219903;0.72744;0.71648
310620005680263;Belo Horizonte;0.39461;1.15535;-1.248181;0.315028;0.298647
310620005680264;Belo Horizonte;0.369021;0.456117;-0.614326;0.08187;0.163435
310620005680265;Belo Horizonte;0.342224;-0.214442;0.431822;0.011504;-0.090312
310620005680268;Belo Horizonte;0.331729;-0.649677;-0.382587;-0.556298;-0.217958
310620005680270;Belo Horizonte;0.342658;-0.035437;-0.927176;-0.347206;-0.18453
310620005680271;Belo Horizonte;0.366808;0.89525;-1.218301;0.156311;0.002542
310620005680272;Belo Horizonte;0.36917;0.777311;-1.069251;0.131717;0.206223
310620005680274;Belo Horizonte;0.35811;0.527535;-0.905201;0.026623;0.049737
310620005680275;Belo Horizonte;0.360668;0.308403;-0.769534;-0.068465;0.013889
310620005680276;Belo Horizonte;0.389946;1.002823;1.1352;1.049104;0.374476
310620005680280;Belo Horizonte;0.38012;1.320953;-1.226074;0.430463;0.284052
310620005680281;Belo Horizonte;0.354503;0.295102;-0.959686;-0.143597;-0.058053
310620005680282;Belo Horizonte;0.346299;-0.00246;-0.795518;-0.279729;-0.078384
310620005680283;Belo Horizonte;0.330906;-0.257889;-0.743955;-0.427827;-0.184872
310620005680284;Belo Horizonte;0.33484;-0.499576;-0.468361;-0.488663;-0.186055
310620005680287;Belo Horizonte;0.296061;-1.12825;-0.354691;-0.857799;-0.559394
310620005680288;Belo Horizonte;0.29521;-1.224124;-0.441377;-0.950461;-0.60214
310620005680290;Belo Horizonte;0.312774;-0.776856;-0.478901;-0.672685;-0.377387
310620005680291;Belo Horizonte;0.297833;-0.919196;-0.474696;-0.76379;-0.434033
310620005680292;Belo Horizonte;0.295782;-1.074742;-0.326155;-0.813022;-0.506393
310620005680293;Belo Horizonte;0.296646;-1.15454;-0.320963;-0.863105;-0.518242
310620005680294;Belo Horizonte;0.315665;-0.978541;-0.42301;-0.784317;-0.424301
310620005680295;Belo Horizonte;0.303278;-0.988899;-0.329648;-0.758412;-0.428684
310620005680296;Belo Horizonte;0.310662;-0.924738;-0.621701;-0.81879;-0.461582
310620005680297;Belo Horizonte;0.317339;-0.717631;-0.511557;-0.645584;-0.307119
310620005680298;Belo Horizonte;0.314428;-0.429605;-0.497763;-0.453435;-0.239875
310620005680299;Belo Horizonte;0.332317;-0.203172;-0.886654;-0.442131;-0.23695
310620005680300;Belo Horizonte;0.355521;0.154804;-0.725135;-0.15284;-0.00107
310620005680301;Belo Horizonte;0.343784;0.112413;-0.799248;-0.206322;-0.038713
310620005680302;Belo Horizonte;0.361705;0.70525;-0.890061;0.147498;0.250963
310620005680304;Belo Horizonte;0.388835;1.396304;-1.286919;0.458197;0.421895
310620005680307;Belo Horizonte;0.36412;0.600356;-0.943351;0.060646;0.065365
310620005680308;Belo Horizonte;0.356745;0.069941;-0.835674;-0.24668;-0.081772
310620005680309;Belo Horizonte;0.356673;0.377067;-0.824135;-0.042896;0.015552
310620005680310;Belo Horizonte;0.348839;0.264078;-0.868299;-0.131823;-0.04568
310620005680311;Belo Horizonte;0.346629;0.032595;-0.805794;-0.260522;-0.085415
310620005680312;Belo Horizonte;0.366178;0.965464;-1.147895;0.226593;0.093547
310620005680313;Belo Horizonte;0.365176;0.359809;-0.673012;-0.001285;0.074278
310620005680314;Belo Horizonte;0.380455;1.413474;-1.09745;0.535606;0.342672
310620005680315;Belo Horizonte;0.381647;1.442404;-1.272896;0.493082;0.284957
310620005680318;Belo Horizonte;0.382762;1.233316;-0.257168;0.712214;0.28541
310620005680319;Belo Horizonte;0.385637;1.16299;-1.020753;0.399511;0.354092
310620005680320;Belo Horizonte;0.351855;-0.060034;-0.747596;-0.300419;-0.086122
310620005680321;Belo Horizonte;0.345087;0.214525;-0.861061;-0.16152;-0.049605
310620005680322;Belo Horizonte;0.331489;-0.599184;0.172339;-0.329445;-0.299635
310620005680327;Belo Horizonte;0.363977;0.900209;-1.166439;0.177669;0.169903
310620005680328;Belo Horizonte;0.361591;0.114843;-0.503134;-0.101214;0.028252
310620005680329;Belo Horizonte;0.339763;0.209982;-0.941664;-0.192656;0.017441
310620005680331;Belo Horizonte;0.290384;-1.180149;-0.231531;-0.848493;-0.599559
310620005680332;Belo Horizonte;0.377159;0.515297;-0.569522;0.136023;0.230987
310620005680333;Belo Horizonte;0.319062;-0.902693;-0.417859;-0.733185;-0.343655
310620005680334;Belo Horizonte;0.321175;-0.479926;-0.685461;-0.551785;-0.283808
310620005680335;Belo Horizonte;0.362516;0.823667;-1.025915;0.177017;0.139917
310620005680336;Belo Horizonte;0.350388;0.198093;-0.842889;-0.165855;-0.024429
310620005680340;Belo Horizonte;0.37487;0.068427;-0.873677;-0.260951;-0.164416
310620005680341;Belo Horizonte;0.382933;1.249534;-1.129116;0.417912;0.254551
310620005680344;Belo Horizonte;0.359729;0.992551;-1.205447;0.224088;0.104459
310620005680345;Belo Horizonte;0.408309;1.494145;-1.364462;0.494721;0.751827
310620005680347;Belo Horizonte;0.358043;0.20552;-0.753073;-0.129623;0.001181
310620005680348;Belo Horizonte;0.381991;0.799241;-0.020217;0.512743;0.201648
310620005680349;Belo Horizonte;0.391567;1.223381;0.042255;0.810436;0.432963
310620005680350;Belo Horizonte;0.383535;1.165557;-1.008887;0.405329;0.232637
310620005680351;Belo Horizonte;0.314552;-0.971204;-0.629329;-0.851678;-0.506699
310620005680353;Belo Horizonte;0.370113;0.840663;-1.033625;0.185375;0.197514
310620005680354;Belo Horizonte;0.298091;-1.369702;-0.508997;-1.068783;-0.783161
310620005680355;Belo Horizonte;0.29435;-1.438441;-0.461729;-1.096963;-0.801383
310620005680356;Belo Horizonte;0.292328;-1.423701;-0.40249;-1.066666;-0.777517
310620005680358;Belo Horizonte;0.264737;-1.443087;1.166979;-0.530557;-0.936534
310620005680359;Belo Horizonte;0.348032;0.027067;-0.568471;-0.181145;-0.00974
310620005680361;Belo Horizonte;0.275948;-0.685632;-0.332539;-0.562184;-0.76926
310620005680362;Belo Horizonte;0.30835;-0.01526;-0.546669;-0.201051;-0.337805
310620005680363;Belo Horizonte;0.269398;-0.683682;-0.441353;-0.598959;-0.974826
310620005680365;Belo Horizonte;0.281376;-1.385983;-0.301939;-1.00698;-0.801707
310620005680372;Belo Horizonte;0.27898;-1.164029;-0.081696;-0.785625;-0.699202
310620005680373;Belo Horizonte;0.284174;-1.412571;1.314329;-0.459194;-0.821895
310620005680375;Belo Horizonte;0.331609;-0.469558;-0.571711;-0.505273;-0.212275
310620005680376;Belo Horizonte;0.30028;-1.215809;-0.576379;-0.992252;-0.722234
310620005680377;Belo Horizonte;0.373738;0.604883;-0.991941;0.046602;0.195451
310620005680378;Belo Horizonte;0.351933;0.103754;-0.86326;-0.234333;-0.071872
310620005680379;Belo Horizonte;0.365405;0.801711;-0.873654;0.215971;0.186597
310620005680380;Belo Horizonte;0.392256;1.670771;-1.231084;0.656226;0.502964
310620005680381;Belo Horizonte;0.38569;1.17837;-1.140446;0.367667;0.364232
310620005680384;Belo Horizonte;0.297099;-1.393797;-0.440768;-1.0606;-0.726939
310620005680388;Belo Horizonte;0.312324;-1.170283;-0.552964;-0.954457;-0.581848
310620005680389;Belo Horizonte;0.367888;0.563999;-0.1134;0.327167;0.124342
310620005680390;Belo Horizonte;0.368251;0.725072;-0.795569;0.193427;0.179171
310620005680392;Belo Horizonte;0.346954;-0.582342;-0.31685;-0.489521;-0.195124
310620005680393;Belo Horizonte;0.361022;0.091764;0.314622;0.16968;0.05838
310620005680394;Belo Horizonte;0.322861;-0.742124;-0.491909;-0.654644;-0.356283
310620005680395;Belo Horizonte;0.351607;-0.045879;-0.743651;-0.289834;-0.094387
310620005680396;Belo Horizonte;0.392763;1.476296;-0.945545;0.629573;0.427276
310620005680397;Belo Horizonte;0.308091;-1.205035;-0.52729;-0.968082;-0.597147
310620005680399;Belo Horizonte;0.403055;1.761374;-0.368224;1.016825;0.614918
310620005680402;Belo Horizonte;0.257801;-1.37823;-0.157414;-0.951409;-1.015989
310620005680404;Belo Horizonte;0.302723;-0.971953;-0.658066;-0.862212;-0.604564
310620005680406;Belo Horizonte;0.395543;1.674712;-1.257776;0.649457;0.493034
310620005680407;Belo Horizonte;0.392752;1.877951;-1.152091;0.818589;0.608515
310620005680408;Belo Horizonte;0.325084;-1.0192;-0.573855;-0.863498;-0.4823
310620005680410;Belo Horizonte;0.27537;-1.914846;1.129169;-0.850599;-0.889197
310620005680413;Belo Horizonte;0.290984;-1.398962;-0.359323;-1.035484;-0.786991
310620005680414;Belo Horizonte;0.30857;-0.879499;-0.518029;-0.753122;-0.562385
310620005680416;Belo Horizonte;0.3002;-1.268913;-0.367654;-0.953815;-0.608837
310620005680418;Belo Horizonte;0.273077;-1.410678;-0.287329;-1.017933;-0.835707
310620005680421;Belo Horizonte;0.301226;-0.728597;-0.552578;-0.667058;-0.410829
310620005680422;Belo Horizonte;0.323314;-0.903358;-0.391867;-0.724531;-0.397165
310620005680423;Belo Horizonte;0.337607;-0.325887;-0.639444;-0.435513;-0.172811
310620005680426;Belo Horizonte;0.270224;-1.401164;-0.228406;-0.991145;-0.963078
310620005680427;Belo Horizonte;0.289184;-1.356064;-0.472652;-1.047206;-0.777608
310620005680428;Belo Horizonte;0.308148;-1.291853;0.307326;-0.732749;-0.664129
310620005680432;Belo Horizonte;0.293219;-1.425951;-0.426895;-1.076661;-0.765693
310620005680433;Belo Horizonte;0.281511;-1.165689;-0.393374;-0.895673;-0.78949
310620005680434;Belo Horizonte;0.274845;-1.303879;-0.328005;-0.962694;-0.775241
310620005680436;Belo Horizonte;0.284276;-1.414447;-0.386492;-1.055054;-0.742507
310620005680438;Belo Horizonte;0.29315;-0.814367;-0.762758;-0.796323;-0.702259
310620005680439;Belo Horizonte;0.31922;-0.854948;0.40125;-0.415757;-0.344045
310620005680440;Belo Horizonte;0.390818;1.343252;-0.874625;0.567839;0.4865
310620005680443;Belo Horizonte;0.362596;0.36728;-0.703475;-0.007077;0.056497
310620005680444;Belo Horizonte;0.382461;0.955257;-0.99395;0.273776;0.19634
310620005680445;Belo Horizonte;0.359897;0.417811;-0.797848;-0.007207;0.05869
310620005680446;Belo Horizonte;0.345597;0.024127;-0.81378;-0.268822;-0.081876
310620005680447;Belo Horizonte;0.388728;1.343854;-0.972052;0.534168;0.404589
310620005680448;Belo Horizonte;0.364216;0.615415;-0.723114;0.147439;0.141853
310620005680451;Belo Horizonte;0.283621;-1.288722;-0.450627;-0.995707;-0.690114
310620005680452;Belo Horizonte;0.28986;-1.252468;-0.440483;-0.968582;-0.690307
310620005680453;Belo Horizonte;0.279641;-1.431105;-0.348161;-1.052487;-0.797106
310620005680455;Belo Horizonte;0.384111;1.109706;-0.86675;0.418699;0.306915
310620005680456;Belo Horizonte;0.375877;1.006905;-0.857973;0.354908;0.253691
310620005680457;Belo Horizonte;0.293008;-1.426851;-0.462653;-1.089749;-0.760653
